flowdate,hour,period,zone,servicetype,volumessoldrevoked,volumessoldnotrevoked,volumespurchasedrevoked,volumespurchasednotrevoked,minimumpurchasingprice,averagepurchasingprice,maximumsellingprice,averagesellingprice
20251220,23,89,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,23,89,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,23,89,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,23,90,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,23,90,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,23,90,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,23,91,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,23,91,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,23,91,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,23,92,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,23,92,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,23,92,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,93,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,93,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,24,93,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,94,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,94,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,24,94,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,95,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,95,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,24,95,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,96,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,24,96,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,24,96,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,1,1,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,1,1,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,1,1,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,1,2,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,1,2,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,1,2,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,1,3,CNOR,AS,0.0000,0.0000,0.0000,15.7350,90.0000,90.0000,0.0000,0.0000
20251220,1,3,CNOR,TT,0.0000,0.0000,0.0000,15.7350,null,null,null,null
20251220,1,3,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,1,4,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,1,4,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,1,4,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,2,5,CNOR,AS,0.0000,0.0000,0.0000,20.9690,87.0000,89.5040,0.0000,0.0000
20251220,2,5,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,2,5,CNOR,TT,0.0000,0.0000,0.0000,20.9690,null,null,null,null
20251220,2,6,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,2,6,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,2,6,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,2,7,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,2,7,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,2,7,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,2,8,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,2,8,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,2,8,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,9,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,9,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,9,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,3,10,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,3,10,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,10,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,11,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,11,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,11,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,3,12,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,3,12,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,3,12,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,13,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,13,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,13,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,4,14,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,4,14,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,14,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,15,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,15,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,15,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,4,16,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,4,16,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,4,16,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,5,17,CNOR,AS,0.0000,0.0000,0.0000,20.9690,87.0000,89.5040,0.0000,0.0000
20251220,5,17,CNOR,TT,0.0000,0.0000,0.0000,20.9690,null,null,null,null
20251220,5,17,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,5,18,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,5,18,CNOR,TT,0.0000,0.0000,0.0000,17.9290,null,null,null,null
20251220,5,18,CNOR,AS,0.0000,0.0000,0.0000,17.9290,87.0000,89.9280,0.0000,0.0000
20251220,5,19,CNOR,AS,0.0000,0.0000,0.0000,12.0000,90.0000,90.0000,0.0000,0.0000
20251220,5,19,CNOR,TT,0.0000,0.0000,0.0000,12.0000,null,null,null,null
20251220,5,19,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,5,20,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,5,20,CNOR,TT,0.0000,0.0000,0.0000,12.0000,null,null,null,null
20251220,5,20,CNOR,AS,0.0000,0.0000,0.0000,12.0000,90.0000,90.0000,0.0000,0.0000
20251220,6,21,CNOR,AS,0.0000,0.0000,0.0000,1.9030,90.0000,90.0000,0.0000,0.0000
20251220,6,21,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,6,21,CNOR,TT,0.0000,0.0000,0.0000,1.9030,null,null,null,null
20251220,6,22,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,6,22,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,6,22,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,6,23,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,6,23,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,6,23,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,6,24,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,6,24,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,6,24,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,25,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,25,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,7,25,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,26,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,26,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,7,26,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,27,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,27,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,7,27,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,28,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,7,28,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,7,28,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,29,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,29,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,29,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,8,30,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,8,30,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,30,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,31,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,31,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,31,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,8,32,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,8,32,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,8,32,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,33,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,33,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,9,33,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,34,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,34,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,9,34,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,35,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,35,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,9,35,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,36,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,9,36,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,9,36,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,37,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,37,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,37,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,10,38,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,10,38,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,38,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,39,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,39,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,39,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,10,40,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,10,40,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,10,40,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,41,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,41,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,11,41,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,42,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,42,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,11,42,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,43,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,43,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,11,43,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,44,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,11,44,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,11,44,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,12,45,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,12,45,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,12,45,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,12,46,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,12,46,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,12,46,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,12,47,CNOR,AS,0.0000,0.0000,0.0000,10.6130,88.0000,88.0000,0.0000,0.0000
20251220,12,47,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,12,47,CNOR,TT,0.0000,0.0000,0.0000,10.6130,null,null,null,null
20251220,12,48,CNOR,TT,0.0000,0.0000,0.0000,12.6970,null,null,null,null
20251220,12,48,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,12,48,CNOR,AS,0.0000,0.0000,0.0000,12.6970,88.0000,88.0000,0.0000,0.0000
20251220,13,49,CNOR,AS,0.0000,0.0000,0.0000,12.6970,88.0000,88.0000,0.0000,0.0000
20251220,13,49,CNOR,TT,0.0000,0.0000,0.0000,12.6970,null,null,null,null
20251220,13,49,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,13,50,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,13,50,CNOR,TT,0.0000,0.0000,0.0000,12.6970,null,null,null,null
20251220,13,50,CNOR,AS,0.0000,0.0000,0.0000,12.6970,88.0000,88.0000,0.0000,0.0000
20251220,13,51,CNOR,AS,0.0000,0.0000,0.0000,15.6500,88.0000,88.0000,0.0000,0.0000
20251220,13,51,CNOR,TT,0.0000,0.0000,0.0000,15.6500,null,null,null,null
20251220,13,51,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,13,52,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,13,52,CNOR,TT,0.0000,0.0000,0.0000,10.8790,null,null,null,null
20251220,13,52,CNOR,AS,0.0000,0.0000,0.0000,10.8790,88.0000,88.0000,0.0000,0.0000
20251220,14,53,CNOR,AS,0.0000,0.0000,0.0000,1.4610,88.0000,88.0000,0.0000,0.0000
20251220,14,53,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,14,53,CNOR,TT,0.0000,0.0000,0.0000,1.4610,null,null,null,null
20251220,14,54,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,14,54,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,14,54,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,14,55,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,14,55,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,14,55,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,14,56,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,14,56,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,14,56,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,57,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,57,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,15,57,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,58,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,58,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,15,58,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,59,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,59,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,15,59,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,60,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,15,60,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,15,60,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,61,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,61,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,61,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,16,62,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,16,62,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,62,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,63,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,63,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,63,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,16,64,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,16,64,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,16,64,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,65,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,65,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,17,65,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,66,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,66,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,17,66,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,67,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,67,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,17,67,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,68,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,17,68,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,17,68,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,18,69,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,18,69,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,18,69,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,18,70,CNOR,TT,0.0000,3.5000,0.0000,0.0000,null,null,null,null
20251220,18,70,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,18,70,CNOR,AS,0.0000,3.5000,0.0000,0.0000,0.0000,0.0000,211.8000,211.8000
20251220,18,71,CNOR,AS,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,211.9000,211.8000
20251220,18,71,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,18,71,CNOR,TT,0.0000,7.5000,0.0000,0.0000,null,null,null,null
20251220,18,72,CNOR,TT,0.0000,7.5000,0.0000,0.0000,null,null,null,null
20251220,18,72,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,18,72,CNOR,AS,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,211.9000,211.8000
20251220,19,73,CNOR,AS,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,211.9000,211.8000
20251220,19,73,CNOR,TT,0.0000,7.5000,0.0000,0.0000,null,null,null,null
20251220,19,73,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,19,74,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,19,74,CNOR,TT,0.0000,7.5000,0.0000,0.0000,null,null,null,null
20251220,19,74,CNOR,AS,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,211.9000,211.8000
20251220,19,75,CNOR,AS,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,211.9000,211.8000
20251220,19,75,CNOR,TT,0.0000,7.5000,0.0000,0.0000,null,null,null,null
20251220,19,75,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,19,76,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,19,76,CNOR,TT,0.0000,0.7670,0.0000,0.0000,null,null,null,null
20251220,19,76,CNOR,AS,0.0000,0.7670,0.0000,0.0000,0.0000,0.0000,211.8000,211.8000
20251220,20,77,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,20,77,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,20,77,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,20,78,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,20,78,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,20,78,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,20,79,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,20,79,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,20,79,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,20,80,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,20,80,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,20,80,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,21,81,CNOR,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251220,21,81,CNOR,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251220,21,81,CNOR,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
